Depth;POINTID;OC;TH_LAT;TH_LONG;SURVEY_DATE;Elev;LC0_Desc;LC1_Desc;LU1_Desc
0-20 cm;9935062968;368.6;49.26276985;-1.244895711;19/08/18;53;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935082924;25.9;48.87499279;-1.128261506;26/07/18;196;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935102926;28.8;48.89545506;-1.105273064;26/07/18;216;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935122928;31.1;48.91591271;-1.082266786;26/07/18;283;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;9935122964;23;49.23546598;-1.155089697;06/07/18;71;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935202882;18.6;48.51808345;-0.88364992;09/07/18;239;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935202886;19.9;48.55361857;-0.891443819;09/07/18;188;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935202904;24.6;48.71351035;-0.926690477;07/07/18;216;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935202922;26.8;48.87337561;-0.962224482;23/07/18;209;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935222880;22;48.5029592;-0.852942088;14/08/18;240;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935222884;24.3;48.53849714;-0.860710509;09/07/18;249;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935222920;23.9;48.85827973;-0.93125963;23/07/18;182;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935222956;24.4;49.17795702;-1.002967408;07/07/18;139;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935242882;29;48.52336674;-0.829996617;14/08/18;248;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935242914;26.5;48.80764577;-0.892444873;23/07/18;220;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935262906;39.9;48.73922876;-0.849806213;16/07/18;348;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935302888;42.7;48.58456146;-0.761054688;14/08/18;178;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935302916;78.3;48.83334203;-0.815403576;23/07/18;313;Woodland;Broadleaved woodland;Forestry
0-20 cm;9935302960;21.5;49.22415588;-0.902213498;18/07/18;126;Cropland;Other Leguminous  and mixtures for fodder;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935342896;39.5;48.66088158;-0.722704114;17/07/18;200;Woodland;Broadleaved woodland;Forestry
0-20 cm;9935342964;29.5;49.26498453;-0.855740284;01/08/18;74;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935382886;33.2;48.57720861;-0.649756793;15/08/18;182;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935382904;33.9;48.73718773;-0.684249804;16/07/18;333;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935382936;24.6;49.02153146;-0.746267861;26/07/18;261;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935402926;40.7;48.93529286;-0.699736371;23/07/18;273;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935402938;35.2;49.04191686;-0.723062953;26/07/18;233;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935462962;17.4;49.26298062;-0.688407264;30/07/18;113;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935482964;9.5;49.28335418;-0.665075703;04/08/18;107;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935522964;19.5;49.28854332;-0.610576261;30/07/18;76;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935542908;24.1;48.79335591;-0.476125812;02/08/18;259;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935582934;20.4;49.0296118;-0.471328412;21/07/18;126;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935602950;11.8;49.17439943;-0.474691784;03/08/18;126;Cropland;Other fibre and oleaginous crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935602968;30.1;49.33439485;-0.509250119;30/07/18;86;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935622928;33.6;48.98135528;-0.405745327;21/07/18;214;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935642962;24.1;49.28617358;-0.44318754;04/08/18;96;Cropland;Other fibre and oleaginous crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935662888;50.9;48.63065061;-0.277081724;08/08/18;264;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935662910;21.6;48.82633549;-0.317874551;02/08/18;229;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935742904;18.2;48.78295941;-0.198750213;03/08/18;250;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935762908;14.2;48.82102754;-0.179100504;03/08/18;242;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935762926;21.1;48.9811553;-0.212323431;31/07/18;158;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935762938;18;49.08789373;-0.234623441;05/08/18;92;Cropland;Other fibre and oleaginous crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935762944;15.9;49.14125894;-0.245819217;05/08/18;68;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935782882;32.5;48.59215221;-0.104692054;06/08/18;347;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935842892;33.8;48.68850531;-0.042013421;08/08/18;223;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935842898;16;48.74190328;-0.05286525;09/08/18;213;Cropland;Other fibre and oleaginous crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935862884;84.4;48.61974202;-0.00067591;07/08/18;343;Woodland;Broadleaved woodland;Forestry
0-20 cm;9935862920;21.1;48.94012937;-0.065824616;24/07/18;89;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935922918;46.7;48.92965927;0.019060191;24/07/18;140;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935922922;14.5;48.96525864;0.011819299;24/07/18;115;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935942898;32.4;48.75406403;0.082057565;19/07/18;217;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935942934;24.8;49.07448698;0.017177787;31/07/18;78;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9935962878;45.4;48.57841309;0.144545274;02/08/18;275;Woodland;Broadleaved woodland;Forestry
0-20 cm;9936002938;76.4;49.11736196;0.091456379;16/07/18;206;Woodland;Broadleaved woodland;Forestry
0-20 cm;9936042956;53;49.28239798;0.113370469;27/07/18;83;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936062928;44.9;49.03555668;0.190905804;31/07/18;200;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936102936;49.1;49.11155432;0.23098916;16/07/18;158;Woodland;Broadleaved woodland;Semi-natural and natural areas not in use
0-20 cm;9936122898;24.7;48.77554183;0.325068394;10/08/18;317;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936122956;45.1;49.2919934;0.222509007;27/07/18;95;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936142896;35.1;48.7600817;0.355560416;10/08/18;338;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936162924;27.2;49.01181014;0.333703804;24/07/18;237;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936202856;56.4;48.41070604;0.504948077;23/07/18;211;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936202906;23.9;48.85618184;0.419299938;25/07/18;280;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936222866;14.3;48.50212765;0.514844396;23/07/18;224;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936282864;15.6;48.49120045;0.598836889;19/07/18;217;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936282894;23.3;48.75854709;0.548059212;26/07/18;310;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936302848;6.2;48.35086765;0.652435724;11/08/18;226;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936302890;16.7;48.72520209;0.581862914;14/08/18;300;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936302902;13.5;48.83213225;0.561452087;25/07/18;307;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936362866;18.7;48.5181316;0.703009165;13/08/18;202;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936402884;15.2;48.68310908;0.726886463;18/07/18;276;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936122992;15.4;49.61243186;0.157469607;03/07/18;127;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936202996;20;49.65760057;0.26013699;13/06/18;165;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936242932;23.6;49.09244152;0.428361353;16/07/18;239;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936242982;14.4;49.53770264;0.340186375;28/06/18;162;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936243000;10.9;49.69795533;0.30794407;04/06/18;164;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936243004;14.9;49.7335641;0.300742647;04/06/18;130;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936282930;17;49.07928075;0.486207891;16/07/18;218;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936282966;38.9;49.39992597;0.42333275;23/07/18;52;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936302956;45.3;49.31319601;0.468212051;06/08/18;144;Woodland;Broadleaved woodland;Semi-natural and natural areas not in use
0-20 cm;9936342964;18.1;49.38909458;0.508906865;06/08/18;153;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936382928;8.5;49.0729775;0.625566654;03/08/18;200;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936462984;13.5;49.58106421;0.638612534;14/06/18;184;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936462990;11.7;49.63451585;0.628210719;20/06/18;183;Cropland;Other fibre and oleaginous crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936462994;10.8;49.67014899;0.621260148;17/06/18;174;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936502900;40.3;48.8369743;0.835394537;11/07/18;233;Woodland;Broadleaved woodland;Forestry
0-20 cm;9936502932;14.1;49.12222865;0.782000706;30/07/18;191;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936502954;6.9;49.31830191;0.744837443;14/08/18;181;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936522982;10.6;49.57007305;0.724456194;20/06/18;171;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936523014;10.8;49.8551724;0.669173787;30/05/18;120;Artificial land;Other artificial areas;Electricity, gas and thermal power distribution
0-20 cm;9936542974;66.2;49.50104638;0.765575747;27/06/18;53;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936562924;9;49.05762582;0.876970482;27/07/18;205;Cropland;Sugar beet;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936562934;13.4;49.14677322;0.860330681;30/07/18;185;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936562982;18.2;49.57459076;0.779389771;27/06/18;169;Shrubland;Shrubland with sparse tree cover;Fallow land
0-20 cm;9936583010;37.9;49.82634543;0.758950526;12/06/18;112;Woodland;Broadleaved woodland;Forestry
0-20 cm;9936602888;16.9;48.7410445;0.990282709;13/07/18;217;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936602982;11.1;49.57908178;0.834332665;24/05/18;177;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936603000;16.5;49.73949262;0.803694354;25/05/18;161;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936603014;11;49.86424259;0.779687421;10/06/18;110;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936642912;13.7;48.95946516;1.005369864;10/07/18;199;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936642922;10.7;49.04863878;0.989013095;27/07/18;195;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936642976;9.5;49.53006563;0.899381843;01/06/18;108;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;9936643002;10.2;49.76179811;0.855425258;15/06/18;164;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936662908;11.4;48.92598184;1.039010948;10/07/18;201;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936722926;28.6;49.09305143;1.091285793;26/07/18;147;Woodland;Broadleaved woodland;Forestry
0-20 cm;9936722938;11;49.20007014;1.071755315;31/07/18;203;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936723010;9;49.84199333;0.952283427;12/06/18;111;Cropland;Other fibre and oleaginous crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936742906;15.6;48.91682729;1.150718109;04/07/18;193;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936742982;11.4;49.59459012;1.026705412;07/06/18;223;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936743000;10;49.75506032;0.996693479;19/06/18;162;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936782982;11;49.59896098;1.081689588;07/06/18;226;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936802926;12.4;49.10169081;1.20015715;25/07/18;174;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936802962;9.3;49.42278518;1.141944206;24/06/18;194;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936822900;25.3;48.87187063;1.268706112;04/07/18;192;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936882964;39.8;49.44922342;1.248330179;09/07/18;195;Woodland;Broadleaved woodland;Forestry
0-20 cm;9936922946;12.5;49.29290093;1.331891029;02/08/18;198;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936922952;16.8;49.34643096;1.322342927;15/08/18;88;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936922960;14.6;49.41780093;1.309571106;31/05/18;191;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936962914;15.6;49.01156058;1.43673161;02/07/18;178;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936962928;51.9;49.1365002;1.414871998;18/07/18;143;Woodland;Broadleaved woodland;Forestry
0-20 cm;9936962982;16.5;49.61829907;1.329229374;12/07/18;236;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936963004;19.6;49.81453775;1.293721702;02/07/18;125;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9936963018;11.7;49.93940217;1.270936453;22/05/18;181;Cropland;Sugar beet;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937002984;14.6;49.64036573;1.381069434;12/07/18;255;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937022938;10.6;49.23200272;1.481074682;10/08/18;168;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937022988;47.2;49.67815527;1.402224083;12/07/18;231;Woodland;Broadleaved woodland;Forestry
0-20 cm;9937023010;15.6;49.87441596;1.366948487;21/06/18;210;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937023016;17.1;49.92793676;1.357265148;21/06/18;198;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937062928;5.3;49.14689068;1.551143375;17/07/18;187;Cropland;Sugar beet;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937062996;13.6;49.75372217;1.444624399;30/07/18;254;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937082974;15.6;49.55950227;1.506939109;18/06/18;190;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937103014;19.6;49.91849434;1.471239453;17/09/18;136;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937122956;9.6;49.40298658;1.589885327;15/08/18;205;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937122992;52.6;49.72427222;1.533718711;30/07/18;254;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937142964;14.2;49.47644373;1.604927832;11/06/18;252;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937143022;15.7;49.99403302;1.513926353;22/07/18;155;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937182940;21.9;49.26627939;1.696532998;17/08/18;130;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937182990;11.8;49.7126005;1.619588578;29/05/18;285;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937183012;37.4;49.90893673;1.585165099;15/07/18;250;Woodland;Broadleaved woodland;Forestry
0-20 cm;9937223008;32.2;49.87734044;1.646791868;07/05/18;169;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;40822300;76.6;43.76677374;7.038100441;31/05/18;1092;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-10 cm;41122980;21.6;49.89522947;7.090718812;05/07/18;401;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937323090;16.1;50.61930653;1.656916905;25/06/18;116;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937323104;52.6;50.74421891;1.634518252;22/06/18;102;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937343088;24.1;50.60350188;1.688201709;25/06/18;158;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937363062;8;50.37350304;1.757196983;29/05/18;98;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937363066;12.2;50.40920267;1.75093789;29/05/18;101;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937383082;14.1;50.55401733;1.753853268;13/06/18;137;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937403062;11.4;50.3775275;1.813130802;26/06/18;134;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937423086;19.5;50.59374643;1.803744592;25/06/18;181;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937423104;14.6;50.75438993;1.775447777;25/05/18;84;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937423108;54;50.79008628;1.769126719;25/05/18;95;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937443100;9.9;50.72070458;1.809928309;28/05/18;159;Cropland;Triticale;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937443118;10.4;50.88134342;1.7815384;22/05/18;130;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937463072;9.1;50.47278235;1.881638188;18/06/18;155;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937483100;27.9;50.72470755;1.86627789;28/05/18;129;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937503072;7.7;50.47674722;1.93769784;18/06/18;153;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937503086;14.2;50.60172785;1.916148535;11/06/18;174;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937543110;11.7;50.81992809;1.935341754;24/05/18;111;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937583076;14.3;50.5203115;2.043784223;16/06/18;224;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937583080;18;50.55602731;2.037714065;11/06/18;171;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937623064;14.6;50.41703536;2.117927824;08/08/18;93;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937623100;47.9;50.73850122;2.063570469;21/06/18;209;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937623106;26.6;50.79207276;2.054420412;04/06/18;152;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937643054;6.3;50.32965158;2.160815832;24/07/18;138;Cropland;Sugar beet;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937643108;16.4;50.81187597;2.079600409;04/06/18;93;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937683112;10.3;50.85146626;2.130022078;20/06/18;54;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937703070;11.4;50.47829752;2.221086409;27/07/18;173;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937703124;24.4;50.96054871;2.140111175;20/06/18;50;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937743100;15.2;50.75005591;2.232762461;03/07/18;64;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937763062;12.3;50.41251937;2.316919513;19/06/18;176;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937783050;12;50.30718825;2.362326237;30/07/18;192;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937783054;15.7;50.34292576;2.356537607;30/07/18;197;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937783068;10.8;50.46800101;2.336191295;15/06/18;214;Cropland;Sugar beet;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937783108;12.1;50.82530773;2.277311163;03/07/18;75;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937803070;14.5;50.48774367;2.36132566;15/06/18;206;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937823096;11.6;50.72188917;2.351472821;20/07/18;68;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937843100;50.7;50.75949538;2.373813864;30/05/18;56;Woodland;Broadleaved woodland;Forestry
0-20 cm;9937863032;14.5;50.15375965;2.499670896;31/07/18;187;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937863050;15.3;50.31461694;2.474128796;30/07/18;167;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937863086;13;50.63628552;2.42239022;06/06/18;68;Grassland;Spontaneously re-vegetated surfaces;Residential
0-20 cm;9937903116;12.3;50.90802374;2.435205625;27/06/18;69;Cropland;Other root crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937923064;13.3;50.44523417;2.53820464;07/06/18;113;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937923070;11.2;50.49885309;2.529680097;01/06/18;128;Cropland;Sugar beet;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937923106;16.1;50.82053194;2.478021083;24/06/18;84;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937943040;11.3;50.23255742;2.599972385;02/07/18;185;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937943058;86.2;50.3934364;2.574708351;17/09/18;185;Cropland;Other fibre and oleaginous crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937963036;28.4;50.19861181;2.63344855;12/07/18;191;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937963072;16;50.52037561;2.582988447;24/05/18;87;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9937983124;16.2;50.98687688;2.53692404;16/07/18;45;Cropland;Other fresh vegetables;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9938003036;12;50.20220608;2.689236178;12/07/18;183;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9938003050;8.6;50.32735452;2.669859715;02/07/18;139;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9938003068;15.1;50.48824637;2.644758673;28/05/18;80;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9938023064;31;50.45429173;2.678397663;29/05/18;109;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9938023082;16.3;50.61517916;2.653224842;11/06/18;61;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9938043050;12.8;50.33093241;2.725800428;12/07/18;135;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9938043068;28.5;50.49183829;2.700887699;28/05/18;78;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
